what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1546850435903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1546850441324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1546850442897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1546850444895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546850447325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546850464423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546850464489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546850465716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546850473163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852011051
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1546852012622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852016621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852020832
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1546852021477
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1546852024349
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1546852024591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852025989
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1546852028208
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1546852031973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852212182
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1546852213167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852216275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852218368
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1546852219166
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1546852221948
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1546852222198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852222627
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1546852225658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852227024
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1546852229244
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1546852229628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852231614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852323740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852325286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852374558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852375436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852502276
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1546852503386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852507277
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1546852509980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852509996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852510184
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1546852512745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852512948
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1546852512964
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1546852516483
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1546852520011
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1546852526166
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1546852527040
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1546852527885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852528611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852829533
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1546852830683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852832745
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1546852835595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852838322
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1546852838430
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1546852838666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852840646
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1546852842071
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1546852845533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852913432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546852915991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853035524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853035813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853042906
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1546853044281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1546853051155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853052047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853064983
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1546853067425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853069265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853073632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853075631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853133729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853136682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853138979
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1546853139698
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1546853142565
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1546853142761
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1546853146182
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1546853149775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853151261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853188743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853189914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853227416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853228288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853293284
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1546853294346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853298413
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1546853301408
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1546853304158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853304391
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1546853304393
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1546853307768
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1546853311346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853322557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853421059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853426406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853436027
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1546853437064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853439636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853441870
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1546853442585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853444885
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1546853445381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853445596
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1546853445596
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1546853449393
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1546853452962
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1546853720749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1546853732806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853736324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853876737
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1546853877776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853881063
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1546853883757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853888409
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1546853890377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853890832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853892309
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1546853893004
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1546853893377
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1546853893408
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1546853895913
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1546853895929
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1546853895960
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1546853896717
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1546853896982
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1546853897029
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1546853897596
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1546853899283
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1546853900516
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1546853900547
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1546853901493
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1546853904180
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1546853906783
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1546853906814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853908798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853910610
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1546853926050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1546853946737
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1546853947463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853949235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853952734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853953327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853957501
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1546853959984
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1546853961330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853963603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853965696
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1546853966359
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1546853969103
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1546853969322
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1546853972901
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1546853976434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853978016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853988751
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1546853989946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853992007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853994148
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1546853994827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546853994827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546854024742
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1546854025718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546854034209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546854039444
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1546854041037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546854046022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546854054149
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1546854054149
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1546854055443
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1546854055490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546854175289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1546854176773
